Dia,Tempo_de_Execucao,Solucao_otima,Status_Solucao,Gap_Relativo
93,0.13700008392333984,9101.242407,Otimo,0.0
94,0.11100006103515625,585.0472980000001,Otimo,0.0
95,0.1269998550415039,1521.1069220000002,Otimo,0.0
96,0.127000093460083,4808.358856999999,Otimo,0.0
97,0.11100006103515625,0.0,Otimo,0.0
98,0.1099998950958252,0.0,Otimo,0.0
99,0.11100006103515625,0.0,Otimo,0.0
100,0.127000093460083,10579.725425,Otimo,0.0
101,0.1269998550415039,3143.4391969999997,Otimo,0.0
102,0.11400008201599121,1825.8167160000003,Otimo,0.0
103,0.13899993896484375,1961.1275999999998,Otimo,0.0
104,0.127000093460083,5832.138874,Otimo,0.0
105,0.09500002861022949,0.0,Otimo,0.0
106,0.11099982261657715,0.0,Otimo,0.0
107,0.12900018692016602,3522.6325140000004,Otimo,0.0
108,0.10899996757507324,550.398293,Otimo,0.0
109,0.14299988746643066,11563.78386,Otimo,0.0
110,0.11100006103515625,4360.881439000001,Otimo,0.0
111,0.11100006103515625,0.0,Otimo,0.0
112,0.1099998950958252,0.0,Otimo,0.0
113,0.09500002861022949,0.0,Otimo,0.0
114,0.15899991989135742,6131.481994,Otimo,0.0
115,0.2840001583099365,2977.0164189999996,Otimo,0.0
116,0.11099982261657715,2264.1742350000004,Otimo,0.0
117,0.15799999237060547,1575.4317459999997,Otimo,0.0
118,0.11100006103515625,4108.242457,Otimo,0.0
119,0.127000093460083,0.0,Otimo,0.0
120,0.11100006103515625,0.0,Otimo,0.0
121,0.1099998950958252,0.0,Otimo,0.0
122,0.127000093460083,12015.369418999999,Otimo,0.0
123,0.1269998550415039,1494.0260380000002,Otimo,0.0
124,0.12599992752075195,2519.9385340000003,Otimo,0.0
125,0.1120002269744873,2698.3571540000003,Otimo,0.0
126,0.1099998950958252,0.0,Otimo,0.0
127,0.11100006103515625,0.0,Otimo,0.0
128,0.1269998550415039,4826.610856000001,Otimo,0.0
129,0.11500000953674316,1554.791258,Otimo,0.0
130,0.12199997901916504,9843.164749999998,Otimo,0.0
131,0.1420001983642578,7092.274592,Otimo,0.0
132,0.13699984550476074,4231.707578,Otimo,0.0
133,0.10199999809265137,0.0,Otimo,0.0
134,0.1100001335144043,0.0,Otimo,0.0
135,0.11099982261657715,3375.9875100000004,Otimo,0.0
136,0.14300012588500977,1750.4310450000003,Otimo,0.0
137,0.30099987983703613,2842.5651230000003,Otimo,0.0
138,0.1100001335144043,2192.149461,Otimo,0.0
139,0.14299988746643066,2421.582045,Otimo,0.0
140,0.09500002861022949,0.0,Otimo,0.0
141,0.11100006103515625,0.0,Otimo,0.0
142,0.14299988746643066,6766.968075,Otimo,0.0
143,0.11100006103515625,1869.374156,Otimo,0.0
144,0.12599992752075195,1137.517682,Otimo,0.0
145,0.11100006103515625,6848.805880000001,Otimo,0.0
146,0.127000093460083,4246.336894000001,Otimo,0.0
147,0.11099982261657715,0.0,Otimo,0.0
148,0.09500002861022949,0.0,Otimo,0.0
149,0.127000093460083,6131.338610999999,Otimo,0.0
150,0.1099998950958252,1498.848988,Otimo,0.0
151,0.127000093460083,3077.5615439999992,Otimo,0.0
152,0.12599992752075195,3077.334472,Otimo,0.0
153,0.12800002098083496,3602.9107489999997,Otimo,0.0
154,0.09400010108947754,0.0,Otimo,0.0
155,0.11100006103515625,0.0,Otimo,0.0
156,0.14299988746643066,5956.025114,Otimo,0.0
157,0.2909998893737793,1611.682634,Otimo,0.0
158,0.10500001907348633,2128.0080690000004,Otimo,0.0
159,0.12600016593933105,0.0,Otimo,0.0
160,0.11099982261657715,5996.763088,Otimo,0.0
161,0.127000093460083,0.0,Otimo,0.0
162,0.09500002861022949,0.0,Otimo,0.0
163,0.14299988746643066,19829.780229,Otimo,0.0
164,0.127000093460083,627.5643080000001,Otimo,0.0
165,0.12599992752075195,1804.1793270000003,Otimo,0.0
166,0.127000093460083,1782.3430160000003,Otimo,0.0
167,0.11599993705749512,1969.6576249999998,Otimo,0.0
168,0.10599994659423828,0.0,Otimo,0.0
169,0.09500002861022949,0.0,Otimo,0.0
170,0.1419999599456787,7183.844954000001,Otimo,0.0
171,0.11100006103515625,1183.3167469999999,Otimo,0.0
172,0.127000093460083,2560.783894,Otimo,0.0
173,0.11999988555908203,1775.0217700000003,Otimo,0.0
174,0.11700010299682617,7798.671884000001,Otimo,0.0
175,0.11100006103515625,0.0,Otimo,0.0
176,0.09500002861022949,0.0,Otimo,0.0
177,0.1269998550415039,3208.120085,Otimo,0.0
178,0.12599992752075195,6153.832446,Otimo,0.0
179,0.1420001983642578,1416.1654549999998,Otimo,0.0
180,0.2689998149871826,1607.011996,Otimo,0.0
181,0.11600017547607422,4859.768724,Otimo,0.0
182,0.12199997901916504,0.0,Otimo,0.0
183,0.09399986267089844,0.0,Otimo,0.0
184,0.15900015830993652,7528.2544,Otimo,0.0
185,0.12599992752075195,620.3753869999999,Otimo,0.0
186,0.127000093460083,7830.8805059999995,Otimo,0.0
187,0.1269998550415039,439.961823,Otimo,0.0
188,0.1100001335144043,3974.9735009999995,Otimo,0.0
189,0.11099982261657715,0.0,Otimo,0.0
190,0.11100006103515625,0.0,Otimo,0.0
191,0.12800002098083496,4300.167839000001,Otimo,0.0
192,0.127000093460083,2383.6621020000002,Otimo,0.0
193,0.12599992752075195,2941.0323820000003,Otimo,0.0
194,0.1359999179840088,1964.034247,Otimo,0.0
195,0.13300013542175293,6074.108846,Otimo,0.0
196,0.11099982261657715,0.0,Otimo,0.0
197,0.11100006103515625,0.0,Otimo,0.0
198,0.127000093460083,7676.173825000001,Otimo,0.0
199,0.11899995803833008,2743.4458290000002,Otimo,0.0
200,0.13400006294250488,1826.097747,Otimo,0.0
201,0.30099987983703613,2857.490928,Otimo,0.0
202,0.11100006103515625,4552.371547000001,Otimo,0.0
203,0.12599992752075195,0.0,Otimo,0.0
204,0.09500002861022949,0.0,Otimo,0.0
205,0.14300012588500977,6292.887389999999,Otimo,0.0
206,0.12599992752075195,2051.5909739999997,Otimo,0.0
