Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
3,10800.0,164617.1148920001,158394.02884368625,3.7803396398950473,28,164617.1148920021,3473
6,21600.0,164617.1148920001,158243.07968174753,3.8720367650923544,28,164617.1148920021,3473
