Dia,Tempo_de_Execucao,Solucao_otima,Num_Variaveis,Status_Solucao
1,1.9069998264312744,0.0,304980,Otimo
2,0.9389998912811279,0.0,304980,Otimo
3,0.9679999351501465,58.87980800000001,304980,Otimo
4,0.937000036239624,180.39431,304980,Otimo
5,0.9219999313354492,320.286125,304980,Otimo
6,0.9530000686645508,2141.41822,304980,Otimo
7,0.9530000686645508,0.0,304980,Otimo
8,0.9059998989105225,0.0,304980,Otimo
9,0.876000165939331,2374.0698359999997,304980,Otimo
10,0.9529998302459717,2733.008029,304980,Otimo
11,0.9600000381469727,3363.249979,304980,Otimo
12,1.0220000743865967,4138.287962,304980,Otimo
13,0.7920000553131104,5793.541687,304980,Otimo
14,0.9059998989105225,0.0,304980,Otimo
15,0.8889999389648438,0.0,304980,Otimo
16,0.8550000190734863,7765.574013000001,304980,Otimo
17,0.9679999351501465,6217.396492999999,304980,Otimo
18,1.0320000648498535,6596.457675000001,304980,Otimo
19,0.8389999866485596,6656.90344,304980,Otimo
20,1.0929999351501465,5304.277241999999,304980,Otimo
21,0.7770001888275146,0.0,304980,Otimo
22,0.8899998664855957,0.0,304980,Otimo
23,1.0320000648498535,6372.786441,304980,Otimo
24,0.812999963760376,5805.581895,304980,Otimo
25,1.0410001277923584,6340.757579,304980,Otimo
26,0.8349997997283936,6491.889083,304980,Otimo
27,1.0400002002716064,6710.279077000001,304980,Otimo
28,0.9179999828338623,0.0,304980,Otimo
29,0.7149999141693115,0.0,304980,Otimo
30,1.1110000610351562,7027.6707430000015,304980,Otimo
31,0.8929998874664307,7133.273501,304980,Otimo
32,0.9739999771118164,6502.213993,304980,Otimo
33,1.0160000324249268,7417.821114000001,304980,Otimo
34,0.7950000762939453,6204.617337,304980,Otimo
35,0.9079999923706055,0.0,304980,Otimo
36,0.7349998950958252,0.0,304980,Otimo
37,0.9880001544952393,8499.104744,304980,Otimo
38,1.001999855041504,6472.104432000002,304980,Otimo
39,0.7970001697540283,6936.327049,304980,Otimo
40,1.0329999923706055,6608.362641000001,304980,Otimo
41,0.8599998950958252,6792.6766020000005,304980,Otimo
42,0.9230000972747803,0.0,304980,Otimo
43,0.9249999523162842,0.0,304980,Otimo
44,0.8350000381469727,7852.061817,304980,Otimo
45,0.9859998226165771,7600.232537,304980,Otimo
46,0.8330001831054688,7416.497999000001,304980,Otimo
47,1.0179998874664307,7524.67925,304980,Otimo
48,0.8199999332427979,8000.304628999999,304980,Otimo
49,0.94100022315979,0.0,304980,Otimo
50,0.8909997940063477,0.0,304980,Otimo
51,0.687000036239624,0.0,304980,Otimo
52,0.9040000438690186,0.0,304980,Otimo
53,0.7320001125335693,0.0,304980,Otimo
54,0.9869999885559082,8166.283164000001,304980,Otimo
55,0.873999834060669,7981.669632000001,304980,Otimo
56,0.9620001316070557,0.0,304980,Otimo
57,0.8859999179840088,0.0,304980,Otimo
58,0.8689999580383301,7507.3889739999995,304980,Otimo
59,1.0169999599456787,8139.325902999999,304980,Otimo
60,1.0470001697540283,8088.804560000001,304980,Otimo
61,0.8240001201629639,7184.52622,304980,Otimo
62,0.9839999675750732,6782.952451000001,304980,Otimo
63,0.9070000648498535,0.0,304980,Otimo
64,0.7139999866485596,0.0,304980,Otimo
65,0.9849998950958252,7199.021463,304980,Otimo
66,0.815000057220459,6085.339699000001,304980,Otimo
67,1.0260000228881836,7731.044721,304980,Otimo
68,1.063999891281128,6360.227672,304980,Otimo
69,0.8110001087188721,7480.185424,304980,Otimo
70,0.9240000247955322,0.0,304980,Otimo
71,0.7330000400543213,0.0,304980,Otimo
72,1.0239999294281006,8126.124565,304980,Otimo
73,0.8299999237060547,7671.665010999999,304980,Otimo
74,0.9869999885559082,7113.133702999999,304980,Otimo
75,1.0150001049041748,7016.2962640000005,304980,Otimo
76,0.872999906539917,7425.685453000001,304980,Otimo
77,0.8600001335144043,0.0,304980,Otimo
78,0.8899998664855957,0.0,304980,Otimo
79,0.8250000476837158,7999.572535,304980,Otimo
80,1.0160000324249268,7307.001636999999,304980,Otimo
81,0.872999906539917,6807.8993550000005,304980,Otimo
82,0.9839999675750732,6472.697974000001,304980,Otimo
83,1.00600004196167,7217.0038110000005,304980,Otimo
84,0.7120001316070557,0.0,304980,Otimo
85,0.9229998588562012,0.0,304980,Otimo
86,0.8280000686645508,7753.059252999999,304980,Otimo
87,0.9830000400543213,6610.32439,304980,Otimo
88,1.0420000553131104,6950.94811,304980,Otimo
89,0.8650000095367432,7154.1934390000015,304980,Otimo
90,1.051999807357788,7252.062322000001,304980,Otimo
91,0.7330000400543213,0.0,304980,Otimo
92,0.8910000324249268,0.0,304980,Otimo
93,1.0190000534057617,7725.951799,304980,Otimo
94,0.8559999465942383,7284.354154000001,304980,Otimo
95,1.0399999618530273,7527.112544000001,304980,Otimo
96,0.8210000991821289,7733.319031000001,304980,Otimo
97,0.8819999694824219,0.0,304980,Otimo
98,0.7100000381469727,0.0,304980,Otimo
99,0.8919999599456787,0.0,304980,Otimo
100,0.9849998950958252,8465.587329000002,304980,Otimo
101,0.8360002040863037,7202.353348999999,304980,Otimo
102,1.0869998931884766,6813.586093999999,304980,Otimo
103,0.9070000648498535,7377.558813999999,304980,Otimo
104,1.0160000324249268,7676.492869,304980,Otimo
105,0.9559998512268066,0.0,304980,Otimo
106,0.6830000877380371,0.0,304980,Otimo
107,1.0199999809265137,8221.895113,304980,Otimo
108,0.8880000114440918,7316.452389,304980,Otimo
109,1.003000020980835,7096.608468999999,304980,Otimo
110,1.0509998798370361,7148.054607,304980,Otimo
111,0.7160000801086426,0.0,304980,Otimo
112,0.9230000972747803,0.0,304980,Otimo
113,0.747999906539917,0.0,304980,Otimo
114,0.996999979019165,7885.694354,304980,Otimo
115,1.0490000247955322,7622.418113999999,304980,Otimo
116,0.810999870300293,7603.4442070000005,304980,Otimo
117,1.002000093460083,7012.749304,304980,Otimo
118,0.8299999237060547,7669.204528,304980,Otimo
119,0.9079999923706055,0.0,304980,Otimo
120,0.876000165939331,0.0,304980,Otimo
121,0.7639999389648438,0.0,304980,Otimo
122,0.999000072479248,7069.11254,304980,Otimo
123,1.003000020980835,7719.135595,304980,Otimo
124,0.8119997978210449,7819.809241000001,304980,Otimo
125,0.9860000610351562,6942.798072,304980,Otimo
126,0.7020001411437988,0.0,304980,Otimo
127,0.9069998264312744,0.0,304980,Otimo
128,0.8450000286102295,7727.70917,304980,Otimo
129,0.9880001544952393,7769.368843999999,304980,Otimo
130,1.0839998722076416,6837.637170000001,304980,Otimo
131,0.812999963760376,6808.5865570000005,304980,Otimo
132,1.067000150680542,7020.688531,304980,Otimo
133,0.7659997940063477,0.0,304980,Otimo
134,0.8930001258850098,0.0,304980,Otimo
135,1.1010000705718994,7187.000717,304980,Otimo
136,0.7969999313354492,7845.167898,304980,Otimo
137,1.0520000457763672,6878.400017000001,304980,Otimo
138,0.8589999675750732,6553.568684000001,304980,Otimo
139,1.0799999237060547,7596.435997,304980,Otimo
140,0.7769999504089355,0.0,304980,Otimo
141,0.9010000228881836,0.0,304980,Otimo
142,1.055999994277954,7173.282255999999,304980,Otimo
143,0.8540000915527344,7054.091886000001,304980,Otimo
144,1.0499999523162842,7445.685534,304980,Otimo
145,0.877000093460083,7266.30104,304980,Otimo
146,0.9909999370574951,7374.928711000001,304980,Otimo
147,0.9070000648498535,0.0,304980,Otimo
148,0.7189998626708984,0.0,304980,Otimo
149,1.0740001201629639,7986.131914999999,304980,Otimo
150,0.8420000076293945,6821.275012,304980,Otimo
151,1.0179998874664307,7558.3335609999995,304980,Otimo
152,1.003999948501587,6720.310071,304980,Otimo
153,0.8700001239776611,7399.992034000001,304980,Otimo
154,0.9089999198913574,0.0,304980,Otimo
155,0.937999963760376,0.0,304980,Otimo
156,0.8680000305175781,7914.481425999999,304980,Otimo
157,1.0120000839233398,6872.563601,304980,Otimo
158,0.8859999179840088,7653.599378,304980,Otimo
159,0.8710000514984131,0.0,304980,Otimo
160,1.0109999179840088,7547.140994000001,304980,Otimo
161,0.7280001640319824,0.0,304980,Otimo
162,0.9010000228881836,0.0,304980,Otimo
163,0.8339998722076416,6851.951885,304980,Otimo
164,1.058000087738037,6890.571032,304980,Otimo
165,1.062999963760376,7851.996298999999,304980,Otimo
166,0.8910000324249268,7440.190629,304980,Otimo
167,1.0249998569488525,6912.029114999999,304980,Otimo
168,0.9769999980926514,0.0,304980,Otimo
169,0.7450001239776611,0.0,304980,Otimo
170,1.0179998874664307,8023.605938999999,304980,Otimo
171,0.9230000972747803,7558.421028999999,304980,Otimo
172,1.0339999198913574,6982.36985,304980,Otimo
173,1.0360000133514404,6975.725778,304980,Otimo
174,0.812000036239624,7142.787256,304980,Otimo
175,0.9010000228881836,0.0,304980,Otimo
176,0.7239999771118164,0.0,304980,Otimo
177,1.003999948501587,7268.007528,304980,Otimo
178,0.8440001010894775,6482.184088,304980,Otimo
179,1.0520000457763672,7366.446949000001,304980,Otimo
180,1.0189998149871826,7143.470736,304980,Otimo
181,0.8260002136230469,7651.5889480000005,304980,Otimo
182,0.9709999561309814,0.0,304980,Otimo
183,0.7809998989105225,0.0,304980,Otimo
184,1.000999927520752,7232.683972000001,304980,Otimo
185,1.0340001583099365,7308.918853000001,304980,Otimo
186,0.812000036239624,7116.145749,304980,Otimo
187,1.0509998798370361,6842.384242,304980,Otimo
188,0.878000020980835,7538.777785,304980,Otimo
189,0.8610000610351562,0.0,304980,Otimo
190,0.878000020980835,0.0,304980,Otimo
191,0.7979998588562012,7939.724153000002,304980,Otimo
192,1.0290000438690186,6512.046703,304980,Otimo
193,0.8700001239776611,7308.656619000001,304980,Otimo
194,1.0679998397827148,6588.565127999999,304980,Otimo
195,1.0090000629425049,6974.620129,304980,Otimo
196,0.75,0.0,304980,Otimo
197,0.9089999198913574,0.0,304980,Otimo
198,1.0550000667572021,7816.190567999999,304980,Otimo
199,0.8629999160766602,7275.031151,304980,Otimo
200,1.0550000667572021,7261.362619000001,304980,Otimo
201,0.8919999599456787,6581.761233,304980,Otimo
202,0.9739999771118164,6890.473282,304980,Otimo
203,0.9280002117156982,0.0,304980,Otimo
204,0.7569999694824219,0.0,304980,Otimo
205,1.0479998588562012,7626.990179,304980,Otimo
206,0.8540000915527344,7234.293159000002,304980,Otimo
207,1.0329999923706055,7187.836719,304980,Otimo
208,1.0309998989105225,7123.723533,304980,Otimo
209,0.876000165939331,7271.486044000001,304980,Otimo
210,0.8650000095367432,0.0,304980,Otimo
211,0.8889999389648438,0.0,304980,Otimo
212,0.8139998912811279,7728.216964,304980,Otimo
213,0.9820001125335693,6309.453416,304980,Otimo
214,1.0220000743865967,7682.547238,304980,Otimo
215,0.8239998817443848,6941.048942000001,304980,Otimo
216,0.9860000610351562,6890.5212360000005,304980,Otimo
217,0.7319998741149902,0.0,304980,Otimo
218,0.8919999599456787,0.0,304980,Otimo
219,1.0180001258850098,7409.029225999999,304980,Otimo
220,0.8399999141693115,7030.6331310000005,304980,Otimo
