Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
1,3600.0,352665.0544779997,315204.582223251,10.622110634181245,139,352665.0544780052,5231
2,7200.0,352665.0544779997,352665.0544779997,0.0,139,352665.0544780052,5231
