Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
3,10800.0,186344.9738961522,172070.80467067752,7.660077392172779,123,186344.9738961534,2785
6,21600.0,186344.9738961522,172497.32529213117,7.431189747629883,123,186344.9738961534,2785
9,32400.0,186344.9739389999,171640.15419197382,7.891181279613944,123,186344.9739390011,2785
12,43200.0,186209.65552159626,170256.91044073642,8.567088010372673,136,186209.6555215975,2784
15,54000.0,186209.65547048225,172708.11821462883,7.250718131105921,139,186209.65547048333,2784
18,64800.0,186209.65547048225,172754.71209706142,7.2256958638504605,139,186209.65547048333,2784
21,75600.0,186209.65547048225,172552.33644536347,7.334377473934868,139,186209.65547048333,2784
24,86400.0,186209.65547048225,172411.0978398292,7.410226712352405,139,186209.65547048333,2784
