Dia,Tempo_de_Execucao,Solucao_otima,Num_Variaveis,Status_Solucao
1,2.010999917984009,0.0,304980,Otimo
2,1.0139999389648438,81.861936,304980,Otimo
3,0.997999906539917,163.652472,304980,Otimo
4,1.0139999389648438,308.818412,304980,Otimo
5,0.9810001850128174,728.821402,304980,Otimo
6,0.997999906539917,1474.3268469999998,304980,Otimo
7,0.9210000038146973,0.0,304980,Otimo
8,0.9519999027252197,0.0,304980,Otimo
9,0.8250000476837158,3374.4039549999998,304980,Otimo
10,0.9820001125335693,1945.65954,304980,Otimo
11,1.0130000114440918,2112.6867020000004,304980,Otimo
12,0.8869998455047607,2518.4689989999997,304980,Otimo
13,1.0440001487731934,5014.770828000001,304980,Otimo
14,0.9340000152587891,0.0,304980,Otimo
15,0.7419998645782471,0.0,304980,Otimo
16,1.0140001773834229,6325.350927,304980,Otimo
17,1.0439999103546143,3027.6714810000003,304980,Otimo
18,0.8870000839233398,4443.960632,304980,Otimo
19,1.0469999313354492,2930.3215950000003,304980,Otimo
20,1.0420000553131104,6665.619932,304980,Otimo
21,0.7919998168945312,0.0,304980,Otimo
22,0.9040000438690186,0.0,304980,Otimo
23,1.0460000038146973,8305.451554,304980,Otimo
24,0.8710000514984131,3109.1658760000005,304980,Otimo
25,0.9819998741149902,4471.431498,304980,Otimo
26,1.0140001773834229,2646.433223,304980,Otimo
27,0.8399999141693115,8374.716374,304980,Otimo
28,0.9509999752044678,0.0,304980,Otimo
29,0.9179999828338623,0.0,304980,Otimo
30,0.8710000514984131,8307.463903,304980,Otimo
31,1.0150001049041748,4255.6718280000005,304980,Otimo
32,0.9029998779296875,4125.375734,304980,Otimo
33,0.9490001201629639,3712.7408970000006,304980,Otimo
34,1.0729999542236328,8476.542264000002,304980,Otimo
35,0.7920000553131104,0.0,304980,Otimo
36,0.9189999103546143,0.0,304980,Otimo
37,1.0290000438690186,8890.140234000002,304980,Otimo
38,0.806999921798706,2433.181729,304980,Otimo
39,1.1749999523162842,3229.0463390000004,304980,Otimo
40,0.9539999961853027,6854.622924,304980,Otimo
41,1.126000165939331,8701.495431,304980,Otimo
42,1.0199999809265137,0.0,304980,Otimo
43,0.8239998817443848,0.0,304980,Otimo
44,1.1600000858306885,8128.188236000002,304980,Otimo
45,0.9530000686645508,5307.867353,304980,Otimo
46,1.1279997825622559,4230.818475,304980,Otimo
47,1.1010000705718994,3259.928481,304980,Otimo
48,1.125,26649.162862000005,304980,Otimo
49,1.002000093460083,0.0,304980,Otimo
50,1.0169999599456787,0.0,304980,Otimo
51,0.809999942779541,0.0,304980,Otimo
52,1.003999948501587,0.0,304980,Otimo
53,0.8590002059936523,0.0,304980,Otimo
54,1.2189998626708984,13600.881320000002,304980,Otimo
55,1.0729999542236328,7486.840479,304980,Otimo
56,0.7780001163482666,0.0,304980,Otimo
57,0.9219999313354492,0.0,304980,Otimo
58,0.9040000438690186,12541.936463,304980,Otimo
59,0.9900000095367432,3958.231226,304980,Otimo
60,1.0490000247955322,2484.487102,304980,Otimo
61,0.8599998950958252,3649.0661959999998,304980,Otimo
62,1.0180001258850098,9003.966669000001,304980,Otimo
63,0.9059998989105225,0.0,304980,Otimo
64,0.7630000114440918,0.0,304980,Otimo
65,0.9830000400543213,6535.352177,304980,Otimo
66,1.000999927520752,7437.151841999999,304980,Otimo
67,0.8400001525878906,5852.667375999999,304980,Otimo
68,1.0769999027252197,3978.576251,304980,Otimo
69,1.0810000896453857,9107.237215,304980,Otimo
70,0.7779998779296875,0.0,304980,Otimo
71,0.9530000686645508,0.0,304980,Otimo
72,0.8880000114440918,6369.6686310000005,304980,Otimo
73,1.0149998664855957,11343.031253000001,304980,Otimo
74,0.9820001125335693,3291.1025960000006,304980,Otimo
75,0.8269999027252197,4045.2838480000005,304980,Otimo
76,1.062000036239624,7672.906846000002,304980,Otimo
77,0.7300000190734863,0.0,304980,Otimo
78,0.8900001049041748,0.0,304980,Otimo
79,1.0159997940063477,8504.421603,304980,Otimo
80,0.8250000476837158,2981.525209,304980,Otimo
81,1.128000020980835,14272.304341,304980,Otimo
82,0.9980001449584961,2410.4918399999997,304980,Otimo
83,0.8239998817443848,9093.221125,304980,Otimo
84,0.9509999752044678,0.0,304980,Otimo
85,0.7620000839233398,0.0,304980,Otimo
86,1.0780000686645508,8995.692661000001,304980,Otimo
87,0.997999906539917,3668.9226799999997,304980,Otimo
88,0.8380000591278076,3506.446385,304980,Otimo
89,1.062999963760376,5917.880345000001,304980,Otimo
90,1.0309998989105225,10413.845945000001,304980,Otimo
91,0.7280001640319824,0.0,304980,Otimo
92,0.9340000152587891,0.0,304980,Otimo
93,0.8389999866485596,8608.260815,304980,Otimo
94,0.9699997901916504,2759.991006,304980,Otimo
95,0.9960000514984131,4598.771343,304980,Otimo
96,0.9830000400543213,18521.903506,304980,Otimo
97,0.9179999828338623,0.0,304980,Otimo
98,0.9490001201629639,0.0,304980,Otimo
99,0.7289998531341553,0.0,304980,Otimo
100,1.0380001068115234,10817.308953,304980,Otimo
101,0.8339998722076416,3931.6629439999997,304980,Otimo
102,1.068000078201294,3432.9844160000002,304980,Otimo
