Tempo_Label,Tempo_Segundos,FuncaoObjetivo,BestBound,Gap_Percent,Sum_X,Pico_Y
1min,60.0,17025.0,16810.0,1.262848751835536,17025,245
3min,180.0,16888.0,16810.0,0.46186641402179063,16888,215
5min,300.0,16883.0,16811.0,0.42646449090801397,16883,215
10min,600.0,16869.0,16814.0,0.3260418519177189,16869,221
30min,1800.0,16854.0,16817.0,0.21953245520351253,16854,212
1h,3600.0,16851.0,16818.0,0.19583407512907247,16851,212
