Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
1,3600.0,842604.0037279985,753170.9591215558,10.613887924903882,385,842604.0037279961,16606
2,7200.0,842094.9047049984,842094.9047049984,0.0,385,842094.9047049963,16596
