Dia,Tempo_de_Execucao,Solucao_otima,Num_Variaveis,Status_Solucao
1,2.008000135421753,0.0,304980,Otimo
2,1.0130000114440918,0.0,304980,Otimo
3,1.0130000114440918,81.861936,304980,Otimo
4,0.9679999351501465,214.39945,304980,Otimo
5,0.9500000476837158,337.131166,304980,Otimo
6,1.059000015258789,1865.5654950000003,304980,Otimo
7,0.9500000476837158,0.0,304980,Otimo
8,0.7890000343322754,0.0,304980,Otimo
9,1.0290000438690186,2577.216127,304980,Otimo
10,0.9779999256134033,2012.63558,304980,Otimo
11,1.0439999103546143,2490.424985,304980,Otimo
12,0.8220000267028809,2336.820162,304980,Otimo
13,1.0550000667572021,4890.212727,304980,Otimo
14,0.937999963760376,0.0,304980,Otimo
15,0.7650001049041748,0.0,304980,Otimo
16,1.051999807357788,5250.264699,304980,Otimo
17,0.9950001239776611,3414.70492,304980,Otimo
18,0.8559999465942383,4435.732772,304980,Otimo
19,0.9630000591278076,3049.7345969999997,304980,Otimo
20,1.0910000801086426,6773.1324970000005,304980,Otimo
21,0.7919998168945312,0.0,304980,Otimo
22,0.9170000553131104,0.0,304980,Otimo
23,1.1059999465942383,8096.631839999999,304980,Otimo
24,0.7740001678466797,2607.368593,304980,Otimo
25,1.065999984741211,4542.941453,304980,Otimo
26,1.000999927520752,2711.229896,304980,Otimo
27,0.8010001182556152,8264.525897,304980,Otimo
28,0.9440000057220459,0.0,304980,Otimo
29,0.7109999656677246,0.0,304980,Otimo
30,1.0499999523162842,8518.719566,304980,Otimo
31,0.9869999885559082,3743.6397520000005,304980,Otimo
32,0.7890000343322754,1949.022399,304980,Otimo
33,1.0449998378753662,5381.754581,304980,Otimo
34,1.0570001602172852,8941.010271,304980,Otimo
35,0.6789999008178711,0.0,304980,Otimo
36,0.9509999752044678,0.0,304980,Otimo
37,0.8340001106262207,8562.969079,304980,Otimo
38,0.9779999256134033,1927.8699510000001,304980,Otimo
39,0.9960000514984131,3752.998395,304980,Otimo
40,0.8209998607635498,6542.878163,304980,Otimo
41,1.0880000591278076,8757.668085,304980,Otimo
42,0.9170000553131104,0.0,304980,Otimo
43,0.6960000991821289,0.0,304980,Otimo
44,1.0439999103546143,8303.391944,304980,Otimo
45,0.8420000076293945,4772.689851,304980,Otimo
46,0.999000072479248,3903.032619,304980,Otimo
47,1.003000020980835,3267.3393920000003,304980,Otimo
48,0.9309999942779541,27153.833055000003,304980,Otimo
49,0.9199998378753662,0.0,304980,Otimo
50,0.7790000438690186,0.0,304980,Otimo
51,0.9230000972747803,0.0,304980,Otimo
52,0.9189999103546143,0.0,304980,Otimo
53,0.7119998931884766,0.0,304980,Otimo
54,1.129000186920166,13214.779282,304980,Otimo
55,1.0290000438690186,7675.027787000001,304980,Otimo
56,0.746999979019165,0.0,304980,Otimo
57,0.9309999942779541,0.0,304980,Otimo
58,1.0409998893737793,9218.390089999999,304980,Otimo
59,0.8410000801086426,6285.892349,304980,Otimo
60,1.0779998302459717,2357.563751,304980,Otimo
61,1.0270001888275146,3617.0013340000005,304980,Otimo
62,0.8849999904632568,9418.496120000002,304980,Otimo
63,0.9169998168945312,0.0,304980,Otimo
64,0.8840000629425049,0.0,304980,Otimo
65,0.8070001602172852,6184.622947000001,304980,Otimo
66,1.0749998092651367,6862.040113000001,304980,Otimo
67,0.8630001544952393,6027.513959000001,304980,Otimo
68,1.0169999599456787,2933.663265,304980,Otimo
69,1.060999870300293,9856.586287000002,304980,Otimo
70,0.7110002040863037,0.0,304980,Otimo
71,0.9189999103546143,0.0,304980,Otimo
72,0.8659999370574951,6312.038688000001,304980,Otimo
73,1.059000015258789,11234.447900000001,304980,Otimo
74,0.9809999465942383,3198.1264520000004,304980,Otimo
75,0.7730000019073486,3850.1015740000003,304980,Otimo
76,1.0570001602172852,7989.757816000001,304980,Otimo
77,0.8059999942779541,0.0,304980,Otimo
78,0.8839998245239258,0.0,304980,Otimo
79,1.011000156402588,8178.001129,304980,Otimo
80,0.9010000228881836,2180.13368,304980,Otimo
81,1.060999870300293,13367.413062999996,304980,Otimo
82,1.0420000553131104,3521.432881,304980,Otimo
83,0.8380000591278076,8792.786995,304980,Otimo
84,0.9489998817443848,0.0,304980,Otimo
85,0.9190001487731934,0.0,304980,Otimo
86,0.8539998531341553,9345.299013000002,304980,Otimo
87,1.0280001163482666,3313.110108,304980,Otimo
88,0.8199999332427979,3440.980845,304980,Otimo
89,1.0269999504089355,5718.147191,304980,Otimo
90,1.0889999866485596,10737.801050000002,304980,Otimo
91,0.7580001354217529,0.0,304980,Otimo
92,0.9489998817443848,0.0,304980,Otimo
93,1.0729999542236328,8294.637893,304980,Otimo
94,0.7960000038146973,1146.11722,304980,Otimo
95,0.9890000820159912,5987.116186,304980,Otimo
96,0.9930000305175781,18475.025926,304980,Otimo
97,0.9000000953674316,0.0,304980,Otimo
98,0.867999792098999,0.0,304980,Otimo
99,0.7590000629425049,0.0,304980,Otimo
100,1.1200001239776611,10525.565222,304980,Otimo
101,1.0099999904632568,3483.562681,304980,Otimo
102,0.806999921798706,3629.118573,304980,Otimo
103,1.0260000228881836,2467.813619,304980,Otimo
104,0.9630000591278076,17195.623148,304980,Otimo
105,0.9010000228881836,0.0,304980,Otimo
106,0.9159998893737793,0.0,304980,Otimo
107,0.871999979019165,7212.214242999999,304980,Otimo
108,0.9270000457763672,3404.1665989999997,304980,Otimo
109,0.9649999141693115,1859.744029,304980,Otimo
110,0.9800000190734863,17381.157058,304980,Otimo
111,0.8680000305175781,0.0,304980,Otimo
112,0.8989999294281006,0.0,304980,Otimo
113,0.7109999656677246,0.0,304980,Otimo
114,1.0440001487731934,8560.42793,304980,Otimo
115,0.8539998531341553,6436.306667,304980,Otimo
116,0.9769999980926514,4057.243899,304980,Otimo
117,1.0890002250671387,3753.081788,304980,Otimo
118,0.9309999942779541,14656.221920999997,304980,Otimo
119,0.932999849319458,0.0,304980,Otimo
120,0.9000000953674316,0.0,304980,Otimo
121,0.7260000705718994,0.0,304980,Otimo
122,1.05899977684021,11604.258834,304980,Otimo
123,0.9790000915527344,3140.7828000000004,304980,Otimo
124,0.8210000991821289,4897.115968,304980,Otimo
125,1.0920000076293945,7824.032705,304980,Otimo
126,0.7119998931884766,0.0,304980,Otimo
127,0.9189999103546143,0.0,304980,Otimo
128,1.0130000114440918,8230.600881999999,304980,Otimo
129,0.8410000801086426,2300.875457,304980,Otimo
130,0.9590001106262207,1646.945284,304980,Otimo
131,0.9019999504089355,7296.764797000002,304980,Otimo
132,1.0420000553131104,13917.697543,304980,Otimo
133,0.9139997959136963,0.0,304980,Otimo
134,0.7740001678466797,0.0,304980,Otimo
135,1.1059999465942383,10996.430827,304980,Otimo
136,1.0269999504089355,4646.243014000001,304980,Otimo
137,0.8210000991821289,5013.160048000001,304980,Otimo
138,1.055999994277954,6637.237595,304980,Otimo
139,1.11899995803833,9301.575267999999,304980,Otimo
140,0.7269999980926514,0.0,304980,Otimo
141,0.9630000591278076,0.0,304980,Otimo
142,0.8369998931884766,7364.247716,304980,Otimo
143,1.0420000553131104,3225.9466079999997,304980,Otimo
144,1.0279998779296875,3042.9913149999998,304980,Otimo
