Dia,Tempo_de_Execucao,Solucao_otima,Status_Solucao,Gap_Relativo
102,0.2850000858306885,3759.0965410000003,Otimo,0.0
103,0.11099982261657715,3813.1294749999997,Otimo,0.0
104,0.14300012588500977,3904.275137,Otimo,0.0
105,0.09500002861022949,0.0,Otimo,0.0
106,0.12599992752075195,0.0,Otimo,0.0
107,0.11100006103515625,4038.5392629999997,Otimo,0.0
108,0.12599992752075195,3936.2100840000003,Otimo,0.0
109,0.13199996948242188,3928.826261,Otimo,0.0
110,0.12100005149841309,4768.093173000001,Otimo,0.0
111,0.09500002861022949,0.0,Otimo,0.0
112,0.1099998950958252,0.0,Otimo,0.0
113,0.11100006103515625,0.0,Otimo,0.0
114,0.127000093460083,3867.798821,Otimo,0.0
115,0.13699984550476074,3631.3452210000005,Otimo,0.0
116,0.13200020790100098,4238.253119000001,Otimo,0.0
117,0.1269998550415039,4399.054143,Otimo,0.0
118,0.1419999599456787,4146.257382,Otimo,0.0
119,0.127000093460083,0.0,Otimo,0.0
120,0.09500002861022949,0.0,Otimo,0.0
121,0.1099998950958252,0.0,Otimo,0.0
122,0.127000093460083,4664.915764000001,Otimo,0.0
123,0.12599992752075195,4071.058462,Otimo,0.0
124,0.127000093460083,3951.878226,Otimo,0.0
125,0.1419999599456787,4025.0880880000004,Otimo,0.0
126,0.11100006103515625,0.0,Otimo,0.0
127,0.1419999599456787,0.0,Otimo,0.0
128,0.11100006103515625,4116.024223,Otimo,0.0
129,0.2849998474121094,4258.265893000001,Otimo,0.0
130,0.12600016593933105,4310.514088000001,Otimo,0.0
131,0.1269998550415039,4127.940875,Otimo,0.0
132,0.127000093460083,3726.93519,Otimo,0.0
133,0.07899999618530273,0.0,Otimo,0.0
134,0.11099982261657715,0.0,Otimo,0.0
135,0.1420001983642578,4365.156296000001,Otimo,0.0
136,0.11099982261657715,3769.648855,Otimo,0.0
137,0.127000093460083,3054.7806110000006,Otimo,0.0
138,0.12599992752075195,4168.420692,Otimo,0.0
139,0.127000093460083,3504.830378,Otimo,0.0
140,0.11100006103515625,0.0,Otimo,0.0
141,0.09399986267089844,0.0,Otimo,0.0
142,0.127000093460083,3487.927653,Otimo,0.0
143,0.1269998550415039,3651.3895919999995,Otimo,0.0
144,0.12600016593933105,4152.092092000001,Otimo,0.0
145,0.15799999237060547,3731.045766,Otimo,0.0
146,0.2849998474121094,3968.064416,Otimo,0.0
147,0.11100006103515625,0.0,Otimo,0.0
148,0.12599992752075195,0.0,Otimo,0.0
149,0.12100005149841309,4746.629575,Otimo,0.0
150,0.14800000190734863,3585.1339030000004,Otimo,0.0
151,0.1419999599456787,3929.9083360000004,Otimo,0.0
152,0.11100006103515625,3955.657777,Otimo,0.0
153,0.1419999599456787,4437.700033,Otimo,0.0
154,0.127000093460083,0.0,Otimo,0.0
155,0.11100006103515625,0.0,Otimo,0.0
156,0.1419999599456787,4373.359161,Otimo,0.0
157,0.14299988746643066,3800.5218050000003,Otimo,0.0
158,0.1419999599456787,4092.9587560000004,Otimo,0.0
159,0.09500002861022949,0.0,Otimo,0.0
160,0.12600016593933105,4258.088262000001,Otimo,0.0
161,0.11099982261657715,0.0,Otimo,0.0
162,0.127000093460083,0.0,Otimo,0.0
163,0.12599992752075195,4732.760448000001,Otimo,0.0
164,0.127000093460083,3558.195246,Otimo,0.0
165,0.1419999599456787,3852.3514529999998,Otimo,0.0
166,0.127000093460083,3944.544247,Otimo,0.0
167,0.12599992752075195,3799.992348,Otimo,0.0
168,0.11100006103515625,0.0,Otimo,0.0
169,0.11099982261657715,0.0,Otimo,0.0
170,0.127000093460083,4050.569399,Otimo,0.0
171,0.127000093460083,3421.31383,Otimo,0.0
172,0.1419999599456787,3949.1682029999997,Otimo,0.0
173,0.14299988746643066,3739.547291,Otimo,0.0
174,0.31599998474121094,4213.267902,Otimo,0.0
175,0.09500002861022949,0.0,Otimo,0.0
176,0.12600016593933105,0.0,Otimo,0.0
177,0.1269998550415039,4492.666746999999,Otimo,0.0
178,0.15799999237060547,4114.900436,Otimo,0.0
179,0.11100006103515625,4316.826658999999,Otimo,0.0
180,0.14299988746643066,3329.125169,Otimo,0.0
181,0.127000093460083,4065.0634210000007,Otimo,0.0
182,0.1099998950958252,0.0,Otimo,0.0
183,0.09500002861022949,0.0,Otimo,0.0
184,0.12600016593933105,4185.991754000001,Otimo,0.0
185,0.1269998550415039,3880.527769,Otimo,0.0
186,0.12600016593933105,3678.5945090000005,Otimo,0.0
187,0.14799976348876953,4177.758946,Otimo,0.0
188,0.13700008392333984,3613.5129500000003,Otimo,0.0
189,0.1119999885559082,0.0,Otimo,0.0
190,0.09500002861022949,0.0,Otimo,0.0
191,0.12599992752075195,3896.1423850000006,Otimo,0.0
192,0.13100004196166992,3810.593663,Otimo,0.0
193,0.1230001449584961,3871.535421,Otimo,0.0
194,0.1419999599456787,4116.892849,Otimo,0.0
195,0.2849998474121094,4184.342769,Otimo,0.0
196,0.09500002861022949,0.0,Otimo,0.0
197,0.12600016593933105,0.0,Otimo,0.0
198,0.11099982261657715,4104.822555000001,Otimo,0.0
199,0.1419999599456787,3736.807478,Otimo,0.0
200,0.1420001983642578,3777.2552859999996,Otimo,0.0
201,0.14299988746643066,3876.974336,Otimo,0.0
202,0.12599992752075195,4009.548952,Otimo,0.0
203,0.11100006103515625,0.0,Otimo,0.0
204,0.11100006103515625,0.0,Otimo,0.0
205,0.127000093460083,4718.36538,Otimo,0.0
206,0.12599992752075195,3391.7389029999995,Otimo,0.0
207,0.1269998550415039,3499.8517220000003,Otimo,0.0
208,0.1420001983642578,3509.820095,Otimo,0.0
209,0.1419999599456787,3647.0821060000007,Otimo,0.0
210,0.11100006103515625,0.0,Otimo,0.0
211,0.11099982261657715,0.0,Otimo,0.0
212,0.12600016593933105,4197.426676,Otimo,0.0
213,0.1380000114440918,3536.3972780000004,Otimo,0.0
214,0.11599993705749512,3576.7520120000004,Otimo,0.0
215,0.12599992752075195,3400.349683,Otimo,0.0
216,0.11100006103515625,3934.2432500000004,Otimo,0.0
217,0.11100006103515625,0.0,Otimo,0.0
218,0.1269998550415039,0.0,Otimo,0.0
219,0.12599992752075195,3762.372449,Otimo,0.0
220,0.15900015830993652,4108.951206000001,Otimo,0.0
221,0.30099987983703613,4446.8801220000005,Otimo,0.0
222,0.127000093460083,3994.8379330000002,Otimo,0.0
223,0.1419999599456787,3614.1838770000004,Otimo,0.0
224,0.09599995613098145,0.0,Otimo,0.0
225,0.12600016593933105,0.0,Otimo,0.0
226,0.11099982261657715,4205.860727,Otimo,0.0
227,0.1420001983642578,3444.1036710000008,Otimo,0.0
228,0.12799978256225586,3968.105938,Otimo,0.0
229,0.12600016593933105,4112.108459,Otimo,0.0
230,0.1419999599456787,3670.8052539999994,Otimo,0.0
231,0.11100006103515625,0.0,Otimo,0.0
232,0.11099982261657715,0.0,Otimo,0.0
233,0.127000093460083,3906.5887950000006,Otimo,0.0
234,0.1419999599456787,3721.142078,Otimo,0.0
235,0.127000093460083,4085.307248,Otimo,0.0
236,0.11100006103515625,4601.609918,Otimo,0.0
237,0.14299988746643066,3719.658291,Otimo,0.0
238,0.09500002861022949,0.0,Otimo,0.0
239,0.125,0.0,Otimo,0.0
240,0.12800002098083496,4139.720109000001,Otimo,0.0
241,0.1269998550415039,3976.7235170000004,Otimo,0.0
242,0.14300012588500977,3547.160041,Otimo,0.0
