Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
3,10800.0,456612.9357149999,403070.47469756193,11.7260061705429,184,456612.9357150014,7587
6,21600.0,454158.3270689999,403238.7205983513,11.211862347491952,192,454158.32706900133,7553
9,32400.0,452992.755394,403114.86187952245,11.01074860923442,170,452992.7553940018,7525
12,43200.0,452874.61863599997,403116.98043066246,10.987067094906115,184,452874.61863600154,7522
15,54000.0,452821.1489869999,403203.7779684513,10.95738817180843,180,452821.1489870017,7521
18,64800.0,452706.1937959999,403148.1078981937,10.947074852732909,189,452706.19379600167,7519
21,75600.0,452100.61287599994,403249.9168082685,10.80527092342827,187,452100.61287600157,7511
24,86400.0,451893.34709499986,403279.1884479335,10.75788323939329,169,451893.3470950017,7508
