Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
1,3600.0,1.2415533828060015e6,1.100632780777988e6,11.350345782919344,296,1.2415533828060008e6,16763
2,7200.0,1.2405530586340015e6,1.2405530586340015e6,0.0,298,1.2405530586339997e6,16747
