Dia,Tempo_de_Execucao,Solucao_otima,Num_Variaveis,Status_Solucao
1,1.9089999198913574,0.0,304980,Otimo
2,0.9699997901916504,81.861936,304980,Otimo
3,0.9530000686645508,163.652472,304980,Otimo
4,0.9260001182556152,308.818412,304980,Otimo
5,1.001999855041504,728.821402,304980,Otimo
6,0.9200000762939453,1474.3268469999998,304980,Otimo
7,0.9340000152587891,0.0,304980,Otimo
8,0.9059998989105225,0.0,304980,Otimo
9,0.8359999656677246,3374.4039549999998,304980,Otimo
10,0.9860000610351562,1945.65954,304980,Otimo
11,1.0310001373291016,2112.6867020000004,304980,Otimo
12,0.809999942779541,2518.4689989999997,304980,Otimo
13,0.9849998950958252,5014.770828000001,304980,Otimo
14,0.875,0.0,304980,Otimo
15,0.746999979019165,0.0,304980,Otimo
16,0.999000072479248,6325.350927,304980,Otimo
17,0.9730000495910645,3027.6714810000003,304980,Otimo
18,0.7799999713897705,4443.960632,304980,Otimo
19,0.9709999561309814,2930.3215950000003,304980,Otimo
20,0.8860001564025879,6665.619932,304980,Otimo
21,0.9219999313354492,0.0,304980,Otimo
22,0.8889999389648438,0.0,304980,Otimo
23,0.8080000877380371,8305.451554,304980,Otimo
24,1.0269999504089355,3109.1658760000005,304980,Otimo
25,1.056999921798706,4471.431498,304980,Otimo
26,0.7820000648498535,2646.433223,304980,Otimo
27,1.062000036239624,8374.716374,304980,Otimo
28,0.7519998550415039,0.0,304980,Otimo
29,0.9230000972747803,0.0,304980,Otimo
30,1.1329998970031738,8307.463903,304980,Otimo
31,0.7590000629425049,4255.6718280000005,304980,Otimo
32,0.9179999828338623,4125.375734,304980,Otimo
33,0.937999963760376,3712.7408970000006,304980,Otimo
34,1.0980000495910645,8476.542264000002,304980,Otimo
35,0.7179999351501465,0.0,304980,Otimo
36,0.8900001049041748,0.0,304980,Otimo
37,1.0309998989105225,8890.140234000002,304980,Otimo
38,0.7960000038146973,2433.181729,304980,Otimo
39,0.999000072479248,3229.0463390000004,304980,Otimo
40,0.8090000152587891,6854.622924,304980,Otimo
41,1.058000087738037,8701.495431,304980,Otimo
42,0.7369999885559082,0.0,304980,Otimo
43,0.9059998989105225,0.0,304980,Otimo
44,1.0770001411437988,8128.188236000002,304980,Otimo
45,0.8090000152587891,5307.867353,304980,Otimo
46,1.0,4230.818475,304980,Otimo
47,0.7969999313354492,3259.928481,304980,Otimo
48,1.1150000095367432,26649.162862000005,304980,Otimo
49,0.7179999351501465,0.0,304980,Otimo
50,0.9079999923706055,0.0,304980,Otimo
51,0.8580000400543213,0.0,304980,Otimo
52,0.747999906539917,0.0,304980,Otimo
53,0.8910000324249268,0.0,304980,Otimo
54,1.0540001392364502,13600.881320000002,304980,Otimo
55,0.8209998607635498,7486.840479,304980,Otimo
56,0.8900001049041748,0.0,304980,Otimo
57,0.746999979019165,0.0,304980,Otimo
58,1.0769999027252197,12541.936463,304980,Otimo
59,0.9700000286102295,3958.231226,304980,Otimo
60,0.7599999904632568,2484.487102,304980,Otimo
61,0.9700000286102295,3649.0661959999998,304980,Otimo
62,0.874000072479248,9003.966669000001,304980,Otimo
63,0.8550000190734863,0.0,304980,Otimo
64,0.9210000038146973,0.0,304980,Otimo
65,0.809999942779541,6535.352177,304980,Otimo
66,1.0,7437.151841999999,304980,Otimo
67,0.9049999713897705,5852.667375999999,304980,Otimo
68,0.9530000686645508,3978.576251,304980,Otimo
69,1.0769999027252197,9107.237215,304980,Otimo
70,0.6979999542236328,0.0,304980,Otimo
71,0.8930001258850098,0.0,304980,Otimo
72,0.8389999866485596,6369.6686310000005,304980,Otimo
73,1.0279998779296875,11343.031253000001,304980,Otimo
74,1.0169999599456787,3291.1025960000006,304980,Otimo
75,0.7920000553131104,4045.2838480000005,304980,Otimo
76,1.0450000762939453,7672.906846000002,304980,Otimo
77,0.7160000801086426,0.0,304980,Otimo
78,0.9039998054504395,0.0,304980,Otimo
79,0.8430001735687256,8504.421603,304980,Otimo
80,0.9849998950958252,2981.525209,304980,Otimo
81,1.125,14272.304341,304980,Otimo
82,0.8550000190734863,2410.4918399999997,304980,Otimo
83,0.9860000610351562,9093.221125,304980,Otimo
84,0.7170000076293945,0.0,304980,Otimo
85,0.878000020980835,0.0,304980,Otimo
86,0.8569998741149902,8995.692661000001,304980,Otimo
87,0.9830000400543213,3668.9226799999997,304980,Otimo
88,0.9600000381469727,3506.446385,304980,Otimo
