Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
3,10800.0,971699.0437210008,915464.4680653594,5.787242049791267,90,971699.0437209898,13984
6,21600.0,970111.6253240006,915464.4680653594,5.633079310887548,82,970111.6253239902,13968
9,32400.0,964499.758765001,915491.5746891298,5.081202315553083,90,964499.7587649918,13890
12,43200.0,956779.552383002,915491.5792016233,4.315306810073944,88,956779.552382996,13854
15,54000.0,956206.3168610018,915778.8359290201,4.227903562140806,83,956206.3168609964,13846
18,64800.0,955397.7611830023,915782.4219313061,4.146476039743199,84,955397.7611829987,13839
21,75600.0,954455.3355800023,915782.4219313061,4.051830631256878,84,954455.3355799995,13831
24,86400.0,953686.047402002,915782.4219313061,3.974434309273122,83,953686.0474019992,13824
