Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
1,3600.0,526308.8598349998,468128.1677276104,11.05447704711437,187,526308.8598350047,7580
2,7200.0,525668.9011809999,525668.9011809999,0.0,188,525668.9011810047,7570
