Hora,Tempo_Segundos,Objective_HigherBound,Best_LowerBound,Gap_Percent,Pico_Y,Custo_Roteamento,Qtd_Entregas
3,10800.0,977233.6566919992,868653.1559135002,11.111007079519872,113,977233.656691991,17682
6,21600.0,932185.4954209998,868653.5235426745,6.815378719192858,114,932185.4954209925,17260
9,32400.0,928467.3548699998,868653.5235426745,6.442211566576857,116,928467.3548699917,17211
12,43200.0,923306.0584769998,868653.5235426745,5.9192219559866235,106,923306.0584769896,17126
15,54000.0,920978.0371009997,868653.5235426745,5.681407313797542,110,920978.0371009883,17103
18,64800.0,919099.1993770003,868653.5235426745,5.48859969288623,107,919099.1993769888,17072
21,75600.0,918167.302737,868653.5235426745,5.392675065505822,110,918167.3027369875,17066
24,86400.0,917814.3425529997,868653.5235426745,5.356292305650738,110,917814.3425529879,17061
